record_id,step_0,step_1,step_2,step_3
4200,,3143,17,-1.0
4201,,3556,4687,-1.0
4202,,3160,1153,-1.0
4203,,1334,1056,-1.0
4204,,1042,1572,-1.0
4205,,687,2721,-1.0
4206,,3386,4302,-1.0
4207,,313,3099,-1.0
4208,,1503,3399,-1.0
4209,,3257,1320,-1.0
4210,,2906,1076,-1.0
4211,,632,932,-1.0
4212,,3789,4573,-1.0
4213,,4,43,-1.0
4214,,1727,1489,-1.0
4215,,4181,909,-1.0
4216,,791,3215,-1.0
4217,,3536,4041,-1.0
4218,,3098,2323,-1.0
4219,,1016,4830,-1.0
4220,,3965,4553,-1.0
4221,,2715,3321,-1.0
4222,,4611,2193,-1.0
4223,,2298,4834,-1.0
4224,,3992,80,-1.0
4225,,540,2166,-1.0
4226,,1535,1549,-1.0
4227,,2837,2903,-1.0
4228,,797,310,-1.0
4229,,1878,3869,-1.0
4230,,4363,552,-1.0
4231,,3635,3993,-1.0
4232,,3995,931,-1.0
4233,,2034,2183,-1.0
4234,,285,170,-1.0
4235,,2058,467,-1.0
4236,,2488,2269,-1.0
4237,,2866,2686,-1.0
4238,,4145,1744,-1.0
4239,,1569,432,-1.0
4240,,4304,3796,-1.0
4241,,326,3908,-1.0
4242,,4260,2593,-1.0
4243,,4714,1624,-1.0
4244,,1472,4811,-1.0
4245,,376,4181,-1.0
4246,,966,2548,-1.0
4247,,4719,3677,-1.0
4248,,3608,1315,-1.0
4249,,1890,1069,-1.0
4250,,336,474,-1.0
4251,,4600,3117,-1.0
4252,,3598,976,-1.0
4253,,1184,642,-1.0
4254,,4877,4489,-1.0
4255,,4258,1704,-1.0
4256,,1661,1575,-1.0
4257,,4631,1724,-1.0
4258,,1151,3523,-1.0
4259,,3971,4507,-1.0
4260,,1592,2408,-1.0
4261,,2858,3207,-1.0
4262,,175,3992,-1.0
4263,,552,632,-1.0
4264,,477,1578,-1.0
4265,,3239,213,-1.0
4266,,2712,489,-1.0
4267,,2898,4475,-1.0
4268,,3186,1678,-1.0
4269,,4024,2312,-1.0
4270,,2795,570,-1.0
4271,,103,3158,-1.0
4272,,577,1423,-1.0
4273,,4272,1542,-1.0
4274,,1384,3859,-1.0
4275,,710,2093,-1.0
4276,,2714,1903,-1.0
4277,,1414,62,-1.0
4278,,3185,2414,-1.0
4279,,2223,4332,-1.0
4280,,3089,3403,-1.0
4281,,261,613,-1.0
4282,,1520,2352,-1.0
4283,,2432,4547,-1.0
4284,,2032,4865,-1.0
4285,,3471,4799,-1.0
4286,,3872,3384,-1.0
4287,,811,4360,-1.0
4288,,2815,2338,-1.0
4289,,2759,4417,-1.0
4290,,3751,1730,-1.0
4291,,3339,1645,-1.0
4292,,1260,3760,-1.0
4293,,4699,3106,-1.0
4294,,4862,1146,-1.0
4295,,3308,10,-1.0
4296,,4227,4381,-1.0
4297,,342,837,-1.0
4298,,2319,4434,-1.0
4299,,2326,594,-1.0
4300,,3050,3555,-1.0
4301,,2146,2595,-1.0
4302,,4513,1754,-1.0
4303,,2843,654,-1.0
4304,,487,2591,-1.0
4305,,2891,1499,-1.0
4306,,2040,448,-1.0
4307,,2945,2120,-1.0
4308,,305,3083,-1.0
4309,,1056,4135,-1.0
4310,,2775,2309,-1.0
4311,,3441,3019,-1.0
4312,,708,2349,-1.0
4313,,400,469,-1.0
4314,,3312,3393,-1.0
4315,,4694,1131,-1.0
4316,,2084,3058,-1.0
4317,,3234,4320,-1.0
4318,,1411,420,-1.0
4319,,1208,1126,-1.0
4320,,926,1168,-1.0
4321,,698,3851,-1.0
4322,,4147,174,-1.0
4323,,4742,2169,-1.0
4324,,1814,22,-1.0
4325,,4244,3277,-1.0
4326,,450,1187,-1.0
4327,,2754,2506,-1.0
4328,,2324,3014,-1.0
4329,,3904,422,-1.0
4330,,1070,2107,-1.0
4331,,340,3655,-1.0
4332,,534,3181,-1.0
4333,,3771,2383,-1.0
4334,,2179,2255,-1.0
4335,,4071,3880,-1.0
4336,,459,4384,-1.0
4337,,105,37,-1.0
4338,,2499,2519,-1.0
4339,,3738,372,-1.0
4340,,1448,2080,-1.0
4341,,3095,2119,-1.0
4342,,2652,242,-1.0
4343,,4667,2507,-1.0
4344,,2329,4748,-1.0
4345,,155,4727,-1.0
4346,,3954,1571,-1.0
4347,,1330,3603,-1.0
4348,,2311,4558,-1.0
4349,,3835,1783,-1.0
4350,,164,488,-1.0
4351,,2323,4833,-1.0
4352,,1172,2082,-1.0
4353,,1551,4149,-1.0
4354,,1103,1244,-1.0
4355,,938,1719,-1.0
4356,,2251,2582,-1.0
4357,,1405,4788,-1.0
4358,,1782,2754,-1.0
4359,,3517,1210,-1.0
4360,,1611,1498,-1.0
4361,,2737,3855,-1.0
4362,,2595,3390,-1.0
4363,,1756,3508,-1.0
4364,,114,40,-1.0
4365,,3367,3189,-1.0
4366,,1895,4186,-1.0
4367,,3675,3143,-1.0
4368,,3603,2899,-1.0
4369,,1168,3374,-1.0
4370,,2522,3052,-1.0
4371,,2596,1383,-1.0
4372,,4103,3259,-1.0
4373,,3919,364,-1.0
4374,,764,3553,-1.0
4375,,2124,2430,-1.0
4376,,3534,1037,-1.0
4377,,2877,2265,-1.0
4378,,526,3674,-1.0
4379,,4661,3800,-1.0
4380,,1779,4367,-1.0
4381,,1238,653,-1.0
4382,,899,1850,-1.0
4383,,841,2926,-1.0
4384,,224,72,-1.0
4385,,4431,3118,-1.0
4386,,1538,4583,-1.0
4387,,1901,2268,-1.0
4388,,2258,3267,-1.0
4389,,1626,3701,-1.0
4390,,31,202,-1.0
4391,,1030,3973,-1.0
4392,,4696,4524,-1.0
4393,,2061,1370,-1.0
4394,,3624,1587,-1.0
4395,,1135,251,-1.0
4396,,1236,1147,-1.0
4397,,1211,1731,-1.0
4398,,898,3572,-1.0
4399,,4609,1028,-1.0
4400,,3096,2509,-1.0
4401,,875,858,-1.0
4402,,2140,4209,-1.0
4403,,4143,197,-1.0
4404,,4702,4252,-1.0
4405,,1014,3686,-1.0
4406,,3004,4661,-1.0
4407,,3984,3642,-1.0
4408,,1841,2823,-1.0
4409,,3163,3025,-1.0
4410,,985,977,-1.0
4411,,3658,4775,-1.0
4412,,1983,1375,-1.0
4413,,1004,755,-1.0
4414,,4551,4162,-1.0
4415,,3452,1008,-1.0
4416,,890,482,-1.0
4417,,519,443,-1.0
4418,,957,1359,-1.0
4419,,4381,2467,-1.0
4420,,2517,2096,-1.0
4421,,1852,292,-1.0
4422,,1544,3198,-1.0
4423,,718,4152,-1.0
4424,,4626,1004,-1.0
4425,,1533,3077,-1.0
4426,,3810,1297,-1.0
4427,,4474,3687,-1.0
4428,,2013,2953,-1.0
4429,,2569,763,-1.0
4430,,576,4012,-1.0
4431,,4241,2774,-1.0
4432,,2301,1051,-1.0
4433,,580,704,-1.0
4434,,2095,4667,-1.0
4435,,3567,2693,-1.0
4436,,145,112,-1.0
4437,,230,3109,-1.0
4438,,2751,1451,-1.0
4439,,4559,3359,-1.0
4440,,2908,1606,-1.0
4441,,4113,4432,-1.0
4442,,42,3431,-1.0
4443,,3884,3902,-1.0
4444,,688,3551,-1.0
4445,,2208,3626,-1.0
4446,,4844,465,-1.0
4447,,1664,1266,-1.0
4448,,2902,865,-1.0
4449,,4725,4200,-1.0
4450,,220,3197,-1.0
4451,,3048,1333,-1.0
4452,,3667,2219,-1.0
4453,,303,2796,-1.0
4454,,798,3414,-1.0
4455,,1548,2479,-1.0
4456,,2915,2833,-1.0
4457,,3137,480,-1.0
4458,,1075,719,-1.0
4459,,2982,4198,-1.0
4460,,4690,3493,-1.0
4461,,2766,4484,-1.0
4462,,753,73,-1.0
4463,,3876,1506,-1.0
4464,,945,4238,-1.0
4465,,2160,4225,-1.0
4466,,1278,4169,-1.0
4467,,2331,2099,-1.0
4468,,4292,2514,-1.0
4469,,3306,2354,-1.0
4470,,1622,2157,-1.0
4471,,1253,225,-1.0
4472,,3840,2512,-1.0
4473,,3846,2842,-1.0
4474,,3380,3180,-1.0
4475,,527,1569,-1.0
4476,,3037,2086,-1.0
4477,,3431,44,-1.0
4478,,648,3451,-1.0
4479,,3861,1041,-1.0
4480,,3646,3149,-1.0
4481,,335,1356,-1.0
4482,,2376,1619,-1.0
4483,,2876,1556,-1.0
4484,,453,4340,-1.0
4485,,1665,4327,-1.0
4486,,1556,4151,-1.0
4487,,3414,1184,-1.0
4488,,3158,507,-1.0
4489,,3439,2351,-1.0
4490,,1329,3240,-1.0
4491,,2875,4645,-1.0
4492,,4630,3157,-1.0
4493,,3747,4205,-1.0
4494,,2022,1698,-1.0
4495,,2318,2924,-1.0
4496,,2389,3980,-1.0
4497,,311,2434,-1.0
4498,,1714,1367,-1.0
4499,,2697,4290,-1.0
4500,,1972,4286,-1.0
4501,,2192,586,-1.0
4502,,979,4764,-1.0
4503,,4799,2656,-1.0
4504,,3829,3095,-1.0
4505,,4409,1091,-1.0
4506,,3571,3645,-1.0
4507,,4339,4615,-1.0
4508,,1859,1434,-1.0
4509,,940,4739,-1.0
4510,,3010,987,-1.0
4511,,1506,879,-1.0
4512,,1013,3164,-1.0
4513,,4437,4582,-1.0
4514,,1133,4562,-1.0
4515,,748,2683,-1.0
4516,,4762,462,-1.0
4517,,3619,2577,-1.0
4518,,3007,2028,-1.0
4519,,4350,2376,-1.0
4520,,3264,468,-1.0
4521,,3370,3579,-1.0
4522,,2694,1430,-1.0
4523,,3209,2059,-1.0
4524,,4079,2698,-1.0
4525,,3229,3924,-1.0
4526,,1102,324,-1.0
4527,,4065,3404,-1.0
4528,,1104,4611,-1.0
4529,,479,4013,-1.0
4530,,2031,4288,-1.0
4531,,793,2011,-1.0
4532,,4585,1256,-1.0
4533,,1424,3755,-1.0
4534,,3402,3712,-1.0
4535,,3139,1804,-1.0
4536,,4281,1904,-1.0
4537,,2138,2963,-1.0
4538,,3303,1015,-1.0
4539,,4061,1687,-1.0
4540,,724,651,-1.0
4541,,4057,864,-1.0
4542,,3189,4353,-1.0
4543,,733,3190,-1.0
4544,,4398,3564,-1.0
4545,,3920,2115,-1.0
4546,,2383,3339,-1.0
4547,,239,278,-1.0
4548,,3720,1741,-1.0
4549,,1722,3650,-1.0
4550,,4593,2350,-1.0
4551,,327,1734,-1.0
4552,,3542,2589,-1.0
4553,,4624,34,-1.0
4554,,2901,2719,-1.0
4555,,341,3004,-1.0
4556,,355,1238,-1.0
4557,,4419,4273,-1.0
4558,,1932,1286,-1.0
4559,,3748,3128,-1.0
4560,,2953,822,-1.0
4561,,2463,232,-1.0
4562,,390,2535,-1.0
4563,,1483,3031,-1.0
4564,,72,4050,-1.0
4565,,276,774,-1.0
4566,,2305,3617,-1.0
4567,,4553,1728,-1.0
4568,,2546,415,-1.0
4569,,3484,84,-1.0
4570,,1059,86,-1.0
4571,,639,629,-1.0
4572,,4646,3405,-1.0
4573,,4822,2583,-1.0
4574,,17,1523,-1.0
4575,,1832,953,-1.0
4576,,1774,3191,-1.0
4577,,1008,3261,-1.0
4578,,3572,4338,-1.0
4579,,1945,1212,-1.0
4580,,3255,3366,-1.0
4581,,578,1399,-1.0
4582,,808,2469,-1.0
4583,,3611,1104,-1.0
4584,,3393,792,-1.0
4585,,2622,2786,-1.0
4586,,317,1828,-1.0
4587,,1219,4691,-1.0
4588,,1550,1350,-1.0
4589,,1820,233,-1.0
4590,,4769,1541,-1.0
4591,,3108,3589,-1.0
4592,,3584,3078,-1.0
4593,,3836,2217,-1.0
4594,,3903,2038,-1.0
4595,,1081,826,-1.0
4596,,1845,4316,-1.0
4597,,61,3802,-1.0
4598,,4392,2155,-1.0
4599,,3663,4510,-1.0
4600,,3274,778,-1.0
4601,,2195,3834,-1.0
4602,,4387,928,-1.0
4603,,4617,4262,-1.0
4604,,425,753,-1.0
4605,,492,1555,-1.0
4606,,4866,437,-1.0
4607,,2610,1967,-1.0
4608,,2743,124,-1.0
4609,,2764,4577,-1.0
4610,,2112,483,-1.0
4611,,2015,2020,-1.0
4612,,1069,2930,-1.0
4613,,3052,3748,-1.0
4614,,3493,4329,-1.0
4615,,2777,2688,-1.0
4616,,2787,1393,-1.0
4617,,1768,6,-1.0
4618,,849,3533,-1.0
4619,,4080,2308,-1.0
4620,,876,121,-1.0
4621,,2003,2829,-1.0
4622,,2941,3795,-1.0
4623,,4763,2212,-1.0
4624,,3253,3878,-1.0
4625,,2027,2948,-1.0
4626,,2253,968,-1.0
4627,,786,346,-1.0
4628,,4365,1564,-1.0
4629,,4320,3841,-1.0
4630,,2472,3127,-1.0
4631,,928,707,-1.0
4632,,283,4366,-1.0
4633,,2404,929,-1.0
4634,,2607,4090,-1.0
4635,,2106,3527,-1.0
4636,,1127,670,-1.0
4637,,2952,3767,-1.0
4638,,1378,609,-1.0
4639,,960,4849,-1.0
4640,,202,4285,-1.0
4641,,2988,176,-1.0
4642,,3477,3026,-1.0
4643,,994,2848,-1.0
4644,,1947,402,-1.0
4645,,2051,4102,-1.0
4646,,3076,3494,-1.0
4647,,3242,3835,-1.0
4648,,3889,3814,-1.0
4649,,2082,3684,-1.0
4650,,4478,3821,-1.0
4651,,4574,4807,-1.0
4652,,1823,544,-1.0
4653,,1672,1366,-1.0
4654,,2961,2370,-1.0
4655,,692,1053,-1.0
4656,,2278,972,-1.0
4657,,3727,1087,-1.0
4658,,3824,4191,-1.0
4659,,1391,842,-1.0
4660,,2205,1806,-1.0
4661,,4695,1331,-1.0
4662,,4129,1089,-1.0
4663,,3879,2078,-1.0
4664,,2786,3752,-1.0
4665,,827,791,-1.0
4666,,3874,4401,-1.0
4667,,1600,3076,-1.0
4668,,532,839,-1.0
4669,,3768,2290,-1.0
4670,,74,2529,-1.0
4671,,4132,3169,-1.0
4672,,3282,2884,-1.0
4673,,1640,4004,-1.0
4674,,2026,1273,-1.0
4675,,3656,715,-1.0
4676,,591,3884,-1.0
4677,,1194,1883,-1.0
4678,,3106,3998,-1.0
4679,,89,1452,-1.0
4680,,3760,1812,-1.0
4681,,4520,921,-1.0
4682,,2021,2856,-1.0
4683,,118,3964,-1.0
4684,,4707,4343,-1.0
4685,,2907,1310,-1.0
4686,,1988,4644,-1.0
4687,,3409,1849,-1.0
4688,,4875,612,-1.0
4689,,1867,648,-1.0
4690,,3630,154,-1.0
4691,,2730,3206,-1.0
4692,,2598,3447,-1.0
4693,,4765,4420,-1.0
4694,,2002,3601,-1.0
4695,,2163,3367,-1.0
4696,,1467,1045,-1.0
4697,,1325,784,-1.0
4698,,4684,4605,-1.0
4699,,1666,1113,-1.0
4700,,2371,951,-1.0
4701,,1856,3210,-1.0
4702,,1744,218,-1.0
4703,,3062,3365,-1.0
4704,,44,2745,-1.0
4705,,1027,2142,-1.0
4706,,2484,4430,-1.0
4707,,574,1686,-1.0
4708,,1041,4495,-1.0
4709,,2729,4592,-1.0
4710,,4294,3647,-1.0
4711,,1624,1059,-1.0
4712,,590,1597,-1.0
4713,,4748,128,-1.0
4714,,4418,1033,-1.0
4715,,384,2243,-1.0
4716,,1928,2637,-1.0
4717,,1697,3459,-1.0
4718,,3190,2254,-1.0
4719,,3238,1218,-1.0
4720,,268,90,-1.0
4721,,1001,591,-1.0
4722,,1034,2951,-1.0
4723,,1285,4014,-1.0
4724,,882,1284,-1.0
4725,,4709,3896,-1.0
4726,,2115,4651,-1.0
4727,,1444,3794,-1.0
4728,,859,564,-1.0
4729,,2479,3388,-1.0
4730,,541,343,-1.0
4731,,567,4230,-1.0
4732,,3638,2036,-1.0
4733,,3637,3166,-1.0
4734,,3885,3837,-1.0
4735,,1613,2929,-1.0
4736,,1277,2978,-1.0
4737,,2993,771,-1.0
4738,,4849,4718,-1.0
4739,,2703,716,-1.0
4740,,4645,491,-1.0
4741,,4036,4648,-1.0
4742,,4250,1863,-1.0
4743,,3177,227,-1.0
4744,,3443,1143,-1.0
4745,,440,1162,-1.0
4746,,2114,209,-1.0
4747,,3245,497,-1.0
4748,,3068,4213,-1.0
4749,,4307,3854,-1.0
4750,,84,2668,-1.0
4751,,4532,1342,-1.0
4752,,4852,68,-1.0
4753,,1090,277,-1.0
4754,,1695,3846,-1.0
4755,,1981,4413,-1.0
4756,,3762,2943,-1.0
4757,,4188,1782,-1.0
4758,,796,2815,-1.0
4759,,1594,4774,-1.0
4760,,391,3458,-1.0
4761,,253,4561,-1.0
4762,,1886,853,-1.0
4763,,1957,2141,-1.0
4764,,3686,4633,-1.0
4765,,4359,4537,-1.0
4766,,1318,1827,-1.0
4767,,2504,210,-1.0
4768,,3529,2403,-1.0
4769,,730,4087,-1.0
4770,,381,353,-1.0
4771,,1113,2168,-1.0
4772,,4663,3787,-1.0
4773,,2420,823,-1.0
4774,,4596,4317,-1.0
4775,,2059,4857,-1.0
4776,,2359,3515,-1.0
4777,,560,4618,-1.0
4778,,3372,2817,-1.0
4779,,2398,206,-1.0
4780,,3622,3506,-1.0
4781,,460,1063,-1.0
4782,,955,2486,-1.0
4783,,3792,3886,-1.0
4784,,873,1174,-1.0
4785,,4447,367,-1.0
4786,,3016,3011,-1.0
4787,,2638,2249,-1.0
4788,,2039,4786,-1.0
4789,,364,2058,-1.0
4790,,2449,235,-1.0
4791,,3088,4476,-1.0
4792,,3943,3500,-1.0
4793,,3165,4606,-1.0
4794,,4385,4802,-1.0
4795,,3218,3885,-1.0
4796,,2255,1809,-1.0
4797,,3353,1670,-1.0
4798,,1966,743,-1.0
4799,,4841,1612,-1.0
4800,,427,1946,-1.0
4801,,4204,2877,-1.0
4802,,3577,1674,-1.0
4803,,2893,4185,-1.0
4804,,3800,2596,-1.0
4805,,1700,2439,-1.0
4806,,4755,425,-1.0
4807,,262,369,-1.0
4808,,2422,440,-1.0
4809,,3982,3651,-1.0
4810,,4721,562,-1.0
4811,,3833,1815,-1.0
4812,,3277,4832,-1.0
4813,,2076,1374,-1.0
4814,,1810,2031,-1.0
4815,,2316,2846,-1.0
4816,,4330,650,-1.0
4817,,1093,3720,-1.0
4818,,3533,2446,-1.0
4819,,4747,1420,-1.0
4820,,4178,2001,-1.0
4821,,4222,588,-1.0
4822,,2336,183,-1.0
4823,,3566,4188,-1.0
4824,,1874,4477,-1.0
4825,,4035,2887,-1.0
4826,,3077,3549,-1.0
4827,,2279,4750,-1.0
4828,,2185,1222,-1.0
4829,,4649,1095,-1.0
4830,,3796,960,-1.0
4831,,1799,3945,-1.0
4832,,3557,4438,-1.0
4833,,4153,3319,-1.0
4834,,2799,1700,-1.0
4835,,2108,3673,-1.0
4836,,1109,1415,-1.0
4837,,1315,1630,-1.0
4838,,2567,825,-1.0
4839,,1321,105,-1.0
4840,,1513,979,-1.0
4841,,570,1200,-1.0
4842,,1049,1667,-1.0
4843,,1987,384,-1.0
4844,,2965,1319,-1.0
4845,,4092,215,-1.0
4846,,3201,3147,-1.0
4847,,1923,4705,-1.0
4848,,2531,1573,-1.0
4849,,1381,3826,-1.0
4850,,1803,2373,-1.0
4851,,52,3349,-1.0
4852,,4620,2931,-1.0
4853,,2497,3991,-1.0
4854,,1339,3978,-1.0
4855,,3150,3327,-1.0
4856,,106,2447,-1.0
4857,,3384,3192,-1.0
4858,,3921,3080,-1.0
4859,,148,4269,-1.0
4860,,3803,4358,-1.0
4861,,396,2911,-1.0
4862,,3002,3526,-1.0
4863,,1789,1405,-1.0
4864,,4276,4738,-1.0
4865,,3161,4410,-1.0
4866,,990,2139,-1.0
4867,,1616,835,-1.0
4868,,1528,4437,-1.0
4869,,1255,2419,-1.0
4870,,1372,652,-1.0
4871,,1712,2813,-1.0
4872,,531,257,-1.0
4873,,4422,2358,-1.0
4874,,2085,1655,-1.0
4875,,2585,4453,-1.0
4876,,395,3771,-1.0
4877,,4526,4214,-1.0
